Endpoint Name	Endpoint Type	Endpoint Status	Operating System	Agent Version	IP Address	IPv6 Address	User	Endpoint Alias	Last Seen	Content Version	Assigned Prevention Policy	Assigned Extensions Policy	Tags	Active Directory	Last Upgrade Status	Last Upgrade Status Time	Last Upgrade Failure Reason	Last Upgrade Source	Linux Operation Mode	IT Metrics Collection	Last Certificate Enforcement Fallback	Cluster Name	Cloud Provider	Cloud Region	Cloud Provider Account ID	Cloud Instance ID
DOC08	Workstation	Connected	Windows 11	8.9.0.14028	192.168.100.139, 192.168.198.1, 192.168.65.1		rtarf.mi.th\pawares.b		Dec 9th 2025 09:39:10	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/oiaecm, rtarf.local/oigecm, rtarf.local/สหกรณ์ สส.ทหาร, rtarf.local/vpn_group, rtarf.local/1-joinad-admingroup, rtarf.local/1-distribution groups, rtarf.local/j6 admins group, rtarf.local/1-ecm, rtarf.local/1-security groups, rtarf.local/ecm, rtarf.local/j2ecm, rtarf.local/6000000000/6150000000/6150300000/6150300500/doc, rtarf.local/6000000000/6150000000/6150300000/6150300500, rtarf.local/6000000000/6150000000/6150300000/6150300500/doc/computers, rtarf.local/6000000000/6150000000/6150300000, rtarf.local/6000000000/6150000000, rtarf.local/ocgecm, rtarf.local/1-old ous/general64, rtarf.local/ผู้บังคับบัญชาระดับสูง 64, rtarf.local/findecm, rtarf.local/j3ecm, rtarf.local/digital_hq_j61, rtarf.local/1-old ous/j-6, rtarf.local/doconline, rtarf.local/exchange trusted subsystem, rtarf.local/microsoft exchange security groups, rtarf.local/exchange windows permissions, rtarf.local/vipwifi-users, rtarf.local/rdpsccecm, rtarf.local/solarwindsadmin, rtarf.local/กปท.ศทส.สส.ทหาร, rtarf.local/1-old ous/j-6/mitc, rtarf.local/กำลังพล ศทส.สส.ทหาร, rtarf.local/itod64, rtarf.local/จนท.ปฏิบัติการ_กปท ฯ, rtarf.local/g_korportor, rtarf.local/systemadmin, rtarf.local/networkadmin, rtarf.local/public folder management, rtarf.local/recipient management, rtarf.local/1-old ous/j-6/mitc/opndmitc, rtarf.local/opndmitc, rtarf.local/schema admins, rtarf.local/กำลังพล กบศ.ศทส.สส.ทหาร, rtarf.local/1-old ous/sharepoint/central calendar_ou/ctrl, rtarf.local/calendar, rtarf.local/จนท.ปฏิบัติการ_กปท, rtarf.local/itod, rtarf.local/แจ้งเตือนแผนกปฏิบัติการฯ, rtarf.local/enterprise admins, rtarf.local/แผนกปฏิบัติการ กปท.ศทส.สส.ทหาร, rtarf.local/connector, rtarf.local/members_กปท, rtarf.local/กปท.ศทส ฯ, rtarf.local/1-old ous/j-6/mitc/opndmitc/opnd54, rtarf.local/ecmadmin, rtarf.local/g_control, rtarf.local/administrators, rtarf.local/1-old ous/j-6/mitc/opndmitc/opnd53, rtarf.local/กบศ.ศทส.สส.ทหาร, rtarf.local/6000000000/6150000000/6150300000/6150300500/users, rtarf.local/adminnetwork, rtarf.local/serveradmin, rtarf.local/ecmteam, rtarf.local/denied rodc password replication group, rtarf.local/opnd53, rtarf.local/1-old ous/sharepoint/sp_กปท, rtarf.local/any_intranet, rtarf.local/organization management, rtarf.local/ecmdev, rtarf.local/1-old ous/sharepoint/central calendar_ou/kpt, rtarf.local/domain admins, rtarf.local/viplan, rtarf.local/6000000000/6150000000/officeusers, rtarf.local/agdlearnecm, rtarf.local/cscecm, rtarf.local/switch_server, rtarf.local/afscecm, rtarf.local/vpn.admin.server, rtarf.local/เจ้าหน้าที่สื่อสารข้อมูล_กปท, rtarf.local/เจ้าหน้าที่สื่อสารข้อมูล_กปท ฯ, rtarf.local/agd_wifi, rtarf.local/ผู้บังคับบัญชา กองบัญชาการกองทัพไทย, rtarf.local/adauditplusws, rtarf.local/thaiomeecm, rtarf.local/j5ecm, rtarf.local/oceecm, rtarf.local/j1ecm, rtarf.local/afdcecm, rtarf.local/afapsecm, rtarf.local/tncbccecm, rtarf.local/ndsiecm, rtarf.local/ssdecm, rtarf.local/oscsecyecm, rtarf.local/ojaecm, rtarf.local/oowfecm, rtarf.local/j4ecm, rtarf.local/ctocecm, rtarf.local/ispecm, rtarf.local/mttsecm, rtarf.local/ndcecm, rtarf.local/rtsdecm, rtarf.local/jwcecm, rtarf.local/omeecm, rtarf.local/sscecm, rtarf.local/ohqecm, rtarf.local/h01ecm, rtarf.local/hqecm	No Upgrade					Disabled			On Prem			
DOC09	Workstation	Disconnected	Windows 11	8.9.0.14028	192.168.100.126				Nov 22nd 2025 22:20:06	2040-26026	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DOC14	Workstation	Disconnected	Windows 11	8.9.0.14028	192.168.100.144, 192.168.56.1				Dec 8th 2025 20:04:48	2060-26856	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['J6-B7'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6150000000/6150300000/6150300500/doc, rtarf.local/6000000000/6150000000/6150300000/6150300500, rtarf.local/6000000000/6150000000/6150300000/6150300500/doc/computers, rtarf.local/6000000000/6150000000/6150300000, rtarf.local/6000000000/6150000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
docmgnt	Server	Connected	Ubuntu 22.04	8.9.0.136780	10.104.7.238				Dec 9th 2025 09:38:44	2060-26856	Linux - Report mode policy with content caching	Linux Default	{'server_tags': ['Server_Linux', 'Critical_Assets'], 'endpoint_tags': []}		No Upgrade				Kernel	Disabled			On Prem			
drive-cifs	Server	Connected	Ubuntu 22.04	8.9.0.136780	10.104.7.106				Dec 9th 2025 09:39:12	2060-26856	Linux - Report mode policy with content caching	Linux Default	{'server_tags': ['Server_Linux', 'Critical_Assets'], 'endpoint_tags': []}		No Upgrade				Kernel	Disabled			On Prem			
drive-doc02	Server	Connected	Ubuntu 22.04	8.9.0.136780	10.104.7.105				Dec 9th 2025 09:39:13	2060-26856	Linux - Report mode policy with content caching	Linux Default	{'server_tags': ['Server_Linux'], 'endpoint_tags': []}		No Upgrade				Kernel	Disabled			On Prem			
drive01	Server	Connected	Ubuntu 22.04	8.9.0.136780	10.104.7.101				Dec 9th 2025 09:42:04	2060-26856	Linux - Report mode policy with content caching	Linux Default	{'server_tags': ['Server_Linux', 'Critical_Assets'], 'endpoint_tags': []}		No Upgrade				Kernel	Disabled			On Prem			
drive02	Server	Connected	Ubuntu 22.04	8.9.0.136780	10.104.7.102				Dec 9th 2025 09:39:10	2060-26856	Linux - Report mode policy with content caching	Linux Default	{'server_tags': ['Server_Linux', 'Critical_Assets'], 'endpoint_tags': []}		No Upgrade				Kernel	Disabled			On Prem			
FewZa	Workstation	Disconnected	Windows 11	8.9.0.14028	10.104.243.95				Dec 4th 2025 15:22:30	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['AFD-SongPrapha', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
file	Server	Connected	Windows Server 2016	8.9.0.14028	10.141.98.251		cyber.rtarf.mi.th\sitthipark.admin		Dec 9th 2025 09:38:51	2060-26856	Windows - Report mode policy with Content caching	Windows Default	{'server_tags': ['Server'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
FIN-0313-1-005	Workstation	Connected	Windows 10	8.9.0.14028	10.104.112.41		rtarf.mi.th\sukanda.ko		Dec 9th 2025 09:42:37	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['FIN-B4', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-ecm, rtarf.local/6000000000/6320000000/computers, rtarf.local/6000000000/6320000000/users, rtarf.local/6000000000/6320000000, rtarf.local/findecm, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
FIN-0313-1-006	Workstation	Connected	Windows 10	8.9.0.14028	10.104.112.42		rtarf.mi.th\pisessak.b		Dec 9th 2025 09:40:52	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['FIN-B4', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-ecm, rtarf.local/6000000000/6320000000/computers, rtarf.local/6000000000/6320000000/users, rtarf.local/6000000000/6320000000, rtarf.local/findecm, rtarf.local/adauditplusws, rtarf.local/vpn.admin.find	No Upgrade					Disabled			On Prem			
FIN-0313-1-009	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.112.45				Nov 12th 2025 10:35:19	2030-25670	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['FIN-B4', 'Phase2'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6320000000/computers, rtarf.local/6000000000/6320000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
FIN-0313-1-014	Workstation	Connected	Windows 10	8.9.0.14028	10.104.112.51		rtarf.mi.th\suwannee.sa		Dec 9th 2025 09:41:53	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['FIN-B4', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-ecm, rtarf.local/6000000000/6320000000/computers, rtarf.local/6000000000/6320000000/users, rtarf.local/6000000000/6320000000, rtarf.local/findecm, rtarf.local/adauditplusws, rtarf.local/vpn.admin.find	No Upgrade					Disabled			On Prem			
FIN-0313-1-016	Workstation	Connected	Windows 10	8.9.0.14028	10.104.112.61		rtarf.mi.th\ponpom.l		Dec 9th 2025 09:42:23	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['FIN-B4', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-ecm, rtarf.local/6000000000/6320000000/computers, rtarf.local/6000000000/6320000000/users, rtarf.local/6000000000/6320000000, rtarf.local/findecm, rtarf.local/adauditplusws, rtarf.local/vpn.admin.find	No Upgrade					Disabled			On Prem			
FIN-0313-1-020	Workstation	Connected	Windows 11	8.9.0.14028	10.104.112.65		rtarf.mi.th\thitima.s		Dec 9th 2025 09:39:51	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['FIN-B4', 'Phase2'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6320000000/computers, rtarf.local/6000000000/6320000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
FIN-0313-1-023	Workstation	Connected	Windows 10	8.9.0.14028	10.104.112.17		rtarf.mi.th\natthaphon.t		Dec 9th 2025 09:41:11	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['FIN-B4', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-ecm, rtarf.local/6000000000/6320000000/computers, rtarf.local/6000000000/6320000000/users, rtarf.local/6000000000/6320000000, rtarf.local/findecm, rtarf.local/adauditplusws, rtarf.local/vpn.admin.find	No Upgrade					Disabled			On Prem			
FIN-0313-1-029	Workstation	Connected	Windows 10	8.9.0.14028	10.104.112.26		rtarf.mi.th\sirirat.nu		Dec 9th 2025 09:41:35	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['FIN-B4', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-ecm, rtarf.local/1-old ous/find, rtarf.local/6000000000/6320000000/computers, rtarf.local/6000000000/6320000000/users, rtarf.local/6000000000/6320000000, rtarf.local/findecm, rtarf.local/1-old ous/j-1, rtarf.local/education young, rtarf.local/adauditplusws, rtarf.local/sald-find group, rtarf.local/vpn.admin.find	No Upgrade					Disabled			On Prem			
FIN-0313-1-030	Workstation	Connected	Windows 10	8.9.0.14028	10.104.112.27		rtarf.mi.th\chaiyaporn.pal		Dec 9th 2025 09:38:48	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['FIN-B4', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-ecm, rtarf.local/6000000000/6320000000/computers, rtarf.local/6000000000/6320000000/users, rtarf.local/6000000000/6320000000, rtarf.local/findecm, rtarf.local/adauditplusws, rtarf.local/vpn.admin.find	No Upgrade					Disabled			On Prem			
FIN-0313-1-032	Workstation	Connected	Windows 10	8.9.0.14028	10.104.112.128		rtarf.mi.th\thanyarat.ph		Dec 9th 2025 09:42:42	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['FIN-B4', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-ecm, rtarf.local/6000000000/6320000000/computers, rtarf.local/6000000000/6320000000/users, rtarf.local/6000000000/6320000000, rtarf.local/findecm, rtarf.local/adauditplusws, rtarf.local/vpn.admin.find	No Upgrade					Disabled			On Prem			
FIN-0313-2-001	Workstation	Connected	Windows 10	8.9.0.14028	10.104.112.145		rtarf.mi.th\suriya.lim		Dec 9th 2025 09:38:36	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['FIN-B4', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-ecm, rtarf.local/j2ecm, rtarf.local/6000000000/6320000000/computers, rtarf.local/6000000000/6320000000/users, rtarf.local/6000000000/6320000000, rtarf.local/adauditplusws, rtarf.local/vpn.admin.find	No Upgrade					Disabled			On Prem			
FIN-0313-2-002	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.112.196				Dec 4th 2025 17:48:16	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['FIN-B4', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6320000000/computers, rtarf.local/6000000000/6320000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
FIN-0313-2-004	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.112.199				Dec 8th 2025 18:53:10	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['FIN-B4', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6320000000/computers, rtarf.local/6000000000/6320000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
FIN-0313-2-005	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.112.201				Dec 8th 2025 16:15:54	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['FIN-B4', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6320000000/computers, rtarf.local/6000000000/6320000000, rtarf.local/adauditplusws	No Upgrade					Disabled			On Prem			
FIN-0313-2-006	Workstation	Connected	Windows 10	8.9.0.14028	10.104.112.186		rtarf.mi.th\piamsakul.v		Dec 9th 2025 09:41:32	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['FIN-B4', 'Phase2', 'SlowDown'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/6000000000/6320000000/computers, rtarf.local/6000000000/6320000000/users, rtarf.local/6000000000/6320000000, rtarf.local/adauditplusws, rtarf.local/vpn.admin.find	No Upgrade					Disabled			On Prem			
